page_num,block,line,word_no,text,top_x0_pt,top_y0_pt,top_x1_pt,top_y1_pt,pdf_x0_pt,pdf_y0_pt,pdf_x1_pt,pdf_y1_pt,center_x_pt,center_y_top_pt,center_y_pdf_pt,page_width_pt,page_height_pt
1,9,4,3,"51,",126.92399597167967,220.99005126953125,135.19200134277344,227.68003845214844,126.92399597167967,614.2199859619141,135.19200134277344,620.9099731445312,131.05799865722656,224.33504486083984,617.5649795532227,595.2999877929688,841.9000244140625
1,9,4,4,Rule,136.9080047607422,220.99005126953125,149.14801025390625,227.68003845214844,136.9080047607422,614.2199859619141,149.14801025390625,620.9099731445312,143.02800750732422,224.33504486083984,617.5649795532227,595.2999877929688,841.9000244140625
1,9,4,5,"XVI,",150.80401611328125,220.99005126953125,162.2580108642578,227.68003845214844,150.80401611328125,614.2199859619141,162.2580108642578,620.9099731445312,156.53101348876953,224.33504486083984,617.5649795532227,595.2999877929688,841.9000244140625
1,9,4,6,Omnibus,163.97401428222656,220.99005126953125,187.86602783203125,227.68003845214844,163.97401428222656,614.2199859619141,187.86602783203125,620.9099731445312,175.9200210571289,224.33504486083984,617.5649795532227,595.2999877929688,841.9000244140625
1,9,4,7,Rules,189.5580291748047,220.99005126953125,204.7620391845703,227.68003845214844,189.5580291748047,614.2199859619141,204.7620391845703,620.9099731445312,197.1600341796875,224.33504486083984,617.5649795532227,595.2999877929688,841.9000244140625
1,9,4,8,Implementing,206.45404052734372,220.99005126953125,242.4540557861328,227.68003845214844,206.45404052734372,614.2199859619141,242.4540557861328,620.9099731445312,224.45404815673828,224.33504486083984,617.5649795532227,595.2999877929688,841.9000244140625
1,9,4,9,E.O.,244.1100616455078,220.99005126953125,256.1640625,227.68003845214844,244.1100616455078,614.2199859619141,256.1640625,620.9099731445312,250.1370620727539,224.33504486083984,617.5649795532227,595.2999877929688,841.9000244140625
1,9,4,10,No.,257.8800354003906,220.99005126953125,267.1500244140625,227.68003845214844,257.8800354003906,614.2199859619141,267.1500244140625,620.9099731445312,262.51502990722656,224.33504486083984,617.5649795532227,595.2999877929688,841.9000244140625
1,9,4,11,292),268.8659973144531,220.99005126953125,280.7639465332031,227.68003845214844,268.8659973144531,614.2199859619141,280.7639465332031,620.9099731445312,274.8149719238281,224.33504486083984,617.5649795532227,595.2999877929688,841.9000244140625
1,9,6,0,Mandatory/Forced,53.79999923706055,235.28001403808597,118.70397186279295,244.20001220703125,53.79999923706055,597.7000122070312,118.70397186279295,606.6200103759766,86.25198554992676,239.7400131225586,602.1600112915039,595.2999877929688,841.9000244140625
